
==================================
>> SD Card is successfully init at 698
==================================

[INFO] main::setup() | System restarted at 759
[INFO] main::loop() | Device wakeup, now_timestamp = 53300
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307445
[INFO] main::loop() | Relay data is available
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 53300; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 56601
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307458
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 56601; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 57348
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307468
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 57348; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 58089
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307478
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 58089; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 58836
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307488
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 58836; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 59583
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307498
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 59583; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 60324
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307508
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 60324; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 61088
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307518
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 61088; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 61836
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307528
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 61836; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 62577
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307538
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 62577; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 63324
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307548
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 63324; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 64071
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307558
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 64071; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 64812
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307568
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 64812; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 65559
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307578
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 65559; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 66307
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307588
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 66307; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 67059
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307598
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 67059; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 67796
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307608
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 67796; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 68543
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307618
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 68543; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 69284
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307628
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 69284; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 70021
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307638
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 70021; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 70768
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307648
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 70768; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 71509
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307651
[INFO] main::loop() | Relay data is available
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
1016
To see what is in the buffer 
AT+SEND=1,0,8,0,17440ACBD0B2600000001000A12450BB577888

To see what is sent 
AT+SEND=1,0,8,0,D0CB0A44001000A12450000110160004ÿÿÿÿõ

This is the packet which is sent : AT+SEND=1,0,8,0,D0CB0A44001000A12450000110160004ÿÿÿÿõ

1
2
3
I am 1 
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 71509; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 77373
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307667
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 77373; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 78121
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307677
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 78121; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 78872
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307687
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 78872; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 79609
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307693
[INFO] main::loop() | Relay data is available
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
1012
To see what is in the buffer 
AT+SEND=1,0,8,0,B0040ACBD0B2600000001000A12450BB577888

To see what is sent 
AT+SEND=1,0,8,0,D0CB0A04001000A12450000210120005ÿÿÿÿ“=

This is the packet which is sent : AT+SEND=1,0,8,0,D0CB0A04001000A12450000210120005ÿÿÿÿ“=

1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
I am 1 
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 79609; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 86548
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307710
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 86548; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 87289
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307720
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 87289; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 88053
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307730
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 88053; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 88801
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307740
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 88801; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 89542
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307741
[INFO] main::loop() | Relay data is available
29
30
31
32
33
34
35
36
37
38
1011
To see what is in the buffer 
AT+SEND=1,0,8,0,B0040ACBD0B2600000001000A1B440ACBD0B26

To see what is sent 
AT+SEND=1,0,8,0,D0CB0A04001000A1B440000310110006ÿÿÿÿgd

This is the packet which is sent : AT+SEND=1,0,8,0,D0CB0A04001000A1B440000310110006ÿÿÿÿgd

1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
1011
To see what is in the buffer 
AT+SEND=1,0,8,0,00000001000A1B490BB5E6789E1340ACBD0B26

To see what is sent 
AT+SEND=1,0,8,0,00010000B5E6789E1340000410110006ÿÿÿÿgd

This is the packet which is sent : AT+SEND=1,0,8,0,00010000B5E6789E1340000410110006ÿÿÿÿgd

1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
I am 1 
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 89542; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 97400
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307759
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 97400; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 98141
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307769
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 98141; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 98888
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307779
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 98888; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 99635
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307789
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 99635; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 100376
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307799
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 100376; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 101124
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307809
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 101124; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 101871
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307819
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 101871; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 102623
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307829
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 102623; send_status_timestamp = 303026
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 103370
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978307839
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 103370; send_status_timestamp = 303026
