
==================================
>> SD Card is successfully init at 609
==================================

[INFO] main::setup() | System restarted at 669
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507860
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507860; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507860; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507870
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507870; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507870; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507880
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507880; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507880; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507890
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507890; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507890; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507900
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507900; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507900; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507910
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507910; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507910; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507920
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507920; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507920; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507930
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507930; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507930; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507940
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507940; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507940; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507950
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507950; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507950; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507960
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507960; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507960; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507970
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507970; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507970; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507980
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507980; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507980; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740507990
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740507990; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740507990; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508000
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508000; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508000; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508010
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508010; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508010; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508020
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508020; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508020; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508030
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508030; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508030; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508040
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508040; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508040; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508050
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508050; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508050; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508060
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508060; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508060; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508070
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508070; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508070; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508080
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508080; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508080; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508090
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508090; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508090; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508100
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508100; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508100; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508110
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508110; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508110; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508120
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508120; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508120; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508130
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508130; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508130; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508140
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508140; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508140; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508150
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508150; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508150; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508160
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508160; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508160; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508170
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508170; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508170; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508180
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508180; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508180; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508190
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508190; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508190; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508200
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508200; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508200; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508210
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508210; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508210; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508220
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508220; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508220; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508230
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508230; send_status_timestamp_s = 1740509220
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740508230; relay_reset_timestamp_s = 1740510900
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740508240
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740508240; send_status_timestamp_s = 1740509220
